transaction_id,amount,time_of_day,location_risk,is_foreign,num_prev_transactions,account_age_days,is_fraud
5445,7.54,11,0.34,0,1,1441,0
518,166.36,20,0.05,0,48,408,0
6111,375.03,11,0.15,0,10,819,0
6865,76.01,18,0.17,0,18,2932,0
7961,211.1,10,0.03,0,27,1505,0
1416,275.84,15,0.09,0,24,2630,0
4665,176.94,17,0.33,0,23,1272,0
4457,117.78,22,0.28,0,38,1807,0
2762,0.79,6,0.05,1,7,205,0
4856,21.32,17,0.1,0,3,2952,0
128,197.13,10,0.25,0,4,1079,0
3475,182.11,18,0.3,0,49,2169,0
7970,225.47,15,0.21,0,39,690,0
4311,32.44,7,0.21,0,24,2437,0
2439,77.96,7,0.09,0,27,257,0
3766,35.66,15,0.08,0,31,2952,0
6877,21.42,16,0.34,0,6,1305,0
5897,246.32,9,0.01,0,47,46,0
5841,54.02,7,0.28,0,26,680,0
8843,27.7,13,0.04,0,29,2030,0
9771,145.25,11,0.24,0,15,2397,0
1474,51.78,8,0.02,0,6,818,0
4822,34.1,6,0.03,0,47,47,0
6916,18.97,9,0.28,1,35,1264,0
3561,36.6,14,0.27,0,6,1839,0
3952,180.15,22,0.34,0,13,1561,0
50,20.44,7,0.29,1,23,1393,0
5438,184.28,22,0.28,0,4,54,0
9898,624.43,3,0.6,1,0,31,1
888,27.2,18,0.2,0,40,792,0
2617,44.67,6,0.16,0,45,843,0
517,47.23,6,0.02,0,15,102,0
3169,144.58,17,0.16,0,5,1355,0
2950,270.19,16,0.18,0,23,53,0
1425,431.48,12,0.37,0,43,561,0
140,356.78,10,0.38,1,35,441,0
1925,158.08,8,0.26,0,29,2914,0
2379,59.13,13,0.36,0,16,1248,0
3198,209.01,20,0.36,0,38,1113,0
5132,72.31,15,0.32,0,13,2136,0
113,265.5,21,0.26,0,28,1944,0
4560,579.24,22,0.21,0,4,2450,0
4596,103.63,16,0.07,0,45,2112,0
7998,60.76,6,0.19,1,47,1516,0
3251,76.04,12,0.32,0,45,2224,0
4691,46.07,9,0.2,0,23,760,0
8116,32.91,19,0.27,0,35,2675,0
7768,47.49,19,0.2,0,46,159,0
4547,1.4,21,0.1,0,16,202,0
7085,104.44,14,0.15,0,30,1815,0
3278,66.38,22,0.32,0,38,1508,0
7543,89.38,22,0.01,0,49,2830,0
6594,192.69,18,0.19,0,12,2632,0
4069,112.04,7,0.2,0,20,628,0
4409,48.15,22,0.19,0,15,2786,0
8645,76.83,22,0.14,0,44,2234,0
8589,71.96,7,0.28,0,27,479,0
7385,116.29,20,0.34,1,5,2870,0
3223,8.73,17,0.13,0,43,2509,0
8211,19.12,20,0.29,0,14,888,0
452,81.74,18,0.26,0,25,933,0
3732,344.44,13,0.03,0,36,203,0
8954,83.2,18,0.27,0,46,2208,0
4987,130.24,8,0.09,0,23,2482,0
3664,3.55,11,0.05,0,46,1239,0
2764,59.36,9,0.15,0,5,2835,0
659,103.82,11,0.33,0,1,136,0
7679,7.64,22,0.36,0,32,1393,0
7677,138.36,9,0.29,0,18,2113,0
4621,194.65,11,0.13,0,37,959,0
1000,59.06,16,0.09,0,46,1258,0
390,164.42,16,0.38,0,21,1392,0
3408,604.41,18,0.08,0,31,990,0
1477,164.95,10,0.15,0,45,1036,0
2241,158.27,10,0.28,0,28,1486,0
2387,46.39,20,0.15,0,14,1755,0
9140,96.06,10,0.12,0,40,2350,0
993,31.77,17,0.38,0,45,1179,0
4998,39.73,11,0.08,0,2,329,0
3923,152.92,11,0.1,0,33,2696,0
2973,154.27,22,0.03,0,33,1236,0
3387,27.89,19,0.27,0,32,1787,0
7886,172.96,20,0.21,1,23,2299,0
8813,186.91,18,0.17,0,11,2765,0
4770,42.4,6,0.39,0,1,202,0
1294,116.95,22,0.28,0,4,2039,0
1825,103.26,8,0.09,0,34,997,0
2874,54.38,15,0.1,0,8,631,0
4174,75.9,8,0.04,1,49,163,0
2536,179.66,6,0.07,0,10,1733,0
9133,73.57,12,0.0,0,48,2311,0
1908,45.88,14,0.06,0,21,2991,0
43,3.5,13,0.27,1,25,540,0
9492,4.44,18,0.34,0,6,1648,0
369,21.79,12,0.26,0,35,1445,0
1152,181.41,17,0.17,0,20,2053,0
7753,13.72,21,0.34,0,49,2607,0
6359,290.07,10,0.22,0,28,77,0
5913,123.93,13,0.32,0,38,2396,0
6508,246.67,14,0.14,0,42,1455,0
7526,94.85,16,0.19,0,32,2765,0
4161,72.25,22,0.14,1,1,1586,0
4288,86.03,18,0.22,0,33,539,0
7776,2.61,13,0.22,0,17,1382,0
6715,194.51,6,0.29,0,18,1356,0
175,103.61,9,0.32,0,13,308,0
1904,3.59,15,0.2,0,32,1851,0
1100,43.1,10,0.38,0,33,2790,0
8115,52.46,22,0.28,0,8,309,0
3409,27.64,18,0.39,1,6,1849,0
1539,20.02,19,0.24,0,34,2352,0
2293,23.19,8,0.39,0,3,493,0
9301,30.81,22,0.17,0,47,967,0
1364,99.85,17,0.03,0,33,788,0
7189,69.7,22,0.32,0,37,920,0
6628,118.05,20,0.01,0,10,2590,0
5261,22.81,9,0.16,0,39,288,0
6816,14.03,8,0.38,1,2,2653,0
9462,1.99,20,0.16,0,8,268,0
681,169.87,21,0.24,0,32,903,0
9316,10.53,9,0.3,0,27,2047,0
9299,287.22,22,0.24,0,9,314,0
3665,80.11,10,0.22,0,44,2665,0
1662,72.5,14,0.29,0,1,1106,0
509,299.17,18,0.06,0,49,156,0
167,38.68,20,0.15,0,22,496,0
5498,219.82,11,0.28,0,30,564,0
8300,176.33,22,0.1,1,6,1306,0
1007,117.86,13,0.28,0,35,119,0
9740,101.56,7,0.23,0,4,830,0
1915,59.53,19,0.21,1,40,2504,0
3495,107.6,8,0.03,0,17,1476,0
9634,109.31,16,0.17,0,23,456,0
9751,42.34,20,0.15,0,20,2180,0
6445,90.46,17,0.27,0,13,757,0
4991,370.54,18,0.08,0,15,1059,0
2537,134.89,13,0.04,0,2,876,0
1105,528.0,11,0.2,0,38,2487,0
3876,54.33,9,0.31,1,43,2117,0
7524,130.42,12,0.39,0,43,1267,0
1753,1.22,14,0.16,0,32,2283,0
5311,40.92,7,0.02,0,45,1174,0
7297,17.26,12,0.32,0,34,1435,0
2917,135.44,18,0.03,0,23,2881,0
8975,56.14,12,0.06,0,49,1643,0
5755,241.01,7,0.04,0,12,851,0
153,15.65,9,0.15,0,7,1301,0
7691,7.51,12,0.1,0,26,664,0
5680,19.35,9,0.3,0,45,1424,0
3908,36.88,17,0.28,0,32,2771,0
9136,80.35,8,0.07,1,2,2827,0
2553,165.15,17,0.39,0,3,1422,0
2774,61.56,12,0.3,0,28,2677,0
6099,22.09,17,0.34,0,44,31,0
3552,14.75,14,0.09,0,10,2339,0
3723,274.08,12,0.08,0,40,2012,0
9871,2412.7,2,0.7,0,3,3,1
521,90.17,20,0.29,0,26,713,0
8034,11.57,10,0.18,0,27,2034,0
4539,8.51,8,0.16,0,38,823,0
6779,453.56,7,0.31,0,2,2765,0
1823,95.45,12,0.16,0,22,578,0
4087,14.04,19,0.08,0,48,1879,0
6149,98.11,7,0.12,0,40,1114,0
8743,56.54,22,0.4,0,33,2963,0
9473,215.41,6,0.11,0,2,161,0
7742,17.9,15,0.38,0,1,866,0
310,31.59,7,0.17,0,2,518,0
7721,80.76,17,0.07,0,27,1958,0
8223,10.27,6,0.27,0,1,2410,0
8657,77.04,6,0.36,0,18,2257,0
3600,108.37,18,0.11,1,19,1084,0
3623,24.62,22,0.35,0,31,2131,0
3812,61.24,7,0.2,0,19,527,0
3451,60.65,11,0.02,0,49,476,0
4592,23.17,22,0.35,0,4,1311,0
206,0.92,22,0.39,0,22,2773,0
9841,300.0,4,0.73,1,1,7,1
1136,7.92,13,0.21,0,15,757,0
9385,76.54,15,0.26,0,48,213,0
2750,101.05,11,0.1,0,46,776,0
3614,159.82,8,0.21,0,5,2044,0
306,372.36,12,0.2,0,39,2484,0
1850,103.79,14,0.28,0,15,1798,0
7670,41.91,12,0.3,0,24,1341,0
1989,57.42,12,0.31,0,28,286,0
3241,53.75,18,0.13,0,31,886,0
2799,397.27,11,0.1,0,22,1404,0
4516,52.32,20,0.24,0,6,332,0
5631,141.32,18,0.21,0,30,96,0
9373,5.14,22,0.0,0,15,2933,0
3110,95.01,10,0.0,0,45,487,0
4940,167.03,22,0.12,0,35,2907,0
4060,482.37,20,0.0,0,11,1589,0
1988,68.61,21,0.12,0,33,1945,0
7158,61.95,16,0.28,0,2,2980,0
8875,258.56,14,0.39,0,30,184,0
6614,3.7,22,0.12,0,6,1961,0
384,209.94,13,0.04,0,45,2846,0
5635,20.36,16,0.31,0,44,2601,0
4308,99.45,19,0.04,0,37,1569,0
3389,3.98,18,0.11,0,20,1405,0
3157,275.33,22,0.1,0,43,1405,0
9996,180.01,4,0.8,1,1,25,1
2728,25.91,21,0.37,0,42,2244,0
6334,71.07,6,0.21,0,38,1751,0
9900,1256.27,3,0.95,1,3,24,1
8752,21.88,12,0.27,0,10,1843,0
8303,123.33,17,0.24,0,2,683,0
6038,206.89,22,0.04,0,2,2543,0
3833,173.51,21,0.07,1,3,1961,0
8918,176.72,17,0.37,0,44,2265,0
4777,0.06,22,0.32,1,43,295,0
4277,51.33,21,0.35,0,48,536,0
254,38.11,9,0.07,0,38,991,0
7896,188.89,21,0.08,0,42,2846,0
9591,71.38,21,0.36,0,34,2145,0
7289,296.47,7,0.3,0,11,261,0
279,121.06,22,0.37,0,16,556,0
3253,93.05,22,0.18,0,30,1563,0
2481,32.26,10,0.3,0,8,420,0
290,89.36,8,0.02,0,33,2581,0
6087,142.51,11,0.05,0,31,391,0
3076,201.06,9,0.13,0,35,2971,0
8124,106.4,21,0.04,0,23,857,0
7599,596.11,12,0.07,0,26,1960,0
6404,206.64,20,0.24,0,30,626,0
5090,12.69,20,0.33,0,12,1459,0
7284,97.43,20,0.37,0,40,2443,0
9718,31.73,10,0.3,0,46,2872,0
8403,87.55,11,0.26,0,1,1309,0
6122,12.06,14,0.21,0,9,681,0
7755,28.4,13,0.24,0,36,419,0
271,165.74,21,0.28,0,17,2336,0
6010,29.2,11,0.18,0,40,301,0
4571,69.33,11,0.07,0,24,2802,0
9117,92.33,12,0.39,0,42,1078,0
9804,112.64,8,0.05,0,32,730,0
2972,17.8,20,0.36,1,21,1970,0
6194,277.23,20,0.3,0,19,739,0
8769,50.84,9,0.23,0,11,1721,0
4208,77.95,19,0.35,0,20,1754,0
3219,126.85,18,0.25,0,13,2568,0
1392,7.63,10,0.18,0,46,2938,0
3976,234.59,21,0.17,0,42,138,0
4317,128.04,16,0.08,0,17,1630,0
7960,3.94,10,0.01,0,40,1162,0
7345,71.86,10,0.07,0,27,2139,0
7449,105.22,21,0.3,0,38,258,0
84,6.57,21,0.33,0,23,2300,0
874,52.55,12,0.3,0,27,1196,0
9606,148.69,19,0.26,0,31,2691,0
7636,4.48,19,0.3,0,9,2037,0
4558,113.65,22,0.25,0,37,2823,0
4501,91.45,19,0.37,0,9,606,0
4648,29.08,20,0.26,0,17,1700,0
2039,25.53,17,0.11,0,10,2914,0
9695,55.67,12,0.27,0,23,1345,0
6910,65.98,9,0.27,0,3,1359,0
2451,31.51,21,0.07,0,40,2601,0
3955,26.33,18,0.15,0,28,644,0
2330,5.25,19,0.08,1,12,2519,0
9125,49.91,8,0.26,0,16,175,0
7045,269.78,16,0.37,0,21,1268,0
5043,21.32,22,0.16,0,4,2669,0
9365,33.53,7,0.31,0,19,431,0
4747,21.06,11,0.17,0,36,1673,0
9368,163.77,9,0.32,0,33,881,0
9403,82.07,19,0.26,0,16,1282,0
6492,35.51,9,0.11,0,30,1843,0
6638,88.52,15,0.1,0,20,1422,0
7226,357.75,14,0.37,0,46,2381,0
2402,7.44,16,0.24,0,41,1202,0
5521,179.77,16,0.27,0,31,2926,0
1217,8.6,14,0.12,0,32,2141,0
8696,93.08,14,0.15,1,26,862,0
6021,54.13,14,0.0,0,34,2200,0
6866,36.15,13,0.01,0,4,2430,0
1065,54.71,13,0.25,0,29,2750,0
3787,86.0,13,0.18,0,49,2372,0
4411,7.99,6,0.01,0,38,1857,0
6860,100.48,7,0.1,0,17,2919,0
6761,32.91,17,0.13,0,10,210,0
5524,61.32,8,0.31,0,16,1252,0
5997,69.96,20,0.01,0,6,34,0
8834,71.65,22,0.38,0,37,775,0
5889,161.35,21,0.28,0,41,2023,0
2162,97.0,16,0.11,0,1,1805,0
3009,112.09,17,0.35,0,8,2334,0
1106,19.1,19,0.36,0,9,917,0
6655,27.36,16,0.0,0,22,260,0
693,70.85,15,0.13,0,5,615,0
9958,1172.25,2,0.62,0,2,22,1
4957,44.16,18,0.02,0,5,303,0
6598,29.03,7,0.22,0,48,2704,0
8481,0.3,14,0.18,0,2,2830,0
4370,20.39,6,0.36,0,24,2400,0
2766,316.85,14,0.07,0,37,364,0
3930,12.83,6,0.03,0,14,824,0
7135,66.64,12,0.37,0,15,2744,0
8736,402.17,14,0.33,0,34,565,0
7531,8.84,7,0.24,1,1,838,0
7529,102.3,21,0.3,0,46,779,0
629,3.74,10,0.28,0,25,659,0
2452,339.37,21,0.4,0,15,582,0
6240,224.41,21,0.36,0,23,2408,0
7013,32.81,19,0.39,0,45,2059,0
3825,23.45,7,0.32,0,9,2166,0
8978,127.45,6,0.21,0,28,2148,0
2653,46.17,14,0.25,0,1,1303,0
9108,166.72,10,0.23,0,37,1759,0
3744,5.72,20,0.01,0,38,156,0
2177,32.75,17,0.02,0,8,1546,0
9907,544.22,4,0.6,1,1,52,1
9264,100.32,22,0.25,0,44,2115,0
3319,163.22,10,0.07,0,43,2145,0
6344,174.02,7,0.3,0,25,1925,0
2788,21.93,17,0.29,0,37,1354,0
4106,109.01,10,0.13,0,2,512,0
6356,345.52,13,0.17,0,13,2392,0
1677,8.44,10,0.17,0,20,1573,0
3948,92.24,6,0.34,0,40,2925,0
4445,52.71,22,0.13,0,17,2861,0
2937,151.7,6,0.36,1,16,387,0
9006,41.64,11,0.11,0,42,1529,0
7767,33.2,7,0.12,0,40,2221,0
5723,158.76,8,0.13,0,5,394,0
7442,7.81,11,0.14,0,15,642,0
2504,312.46,11,0.2,1,8,676,0
8483,262.82,15,0.29,0,10,1650,0
2370,130.63,15,0.17,0,7,510,0
4968,125.57,7,0.3,0,38,2752,0
5884,543.65,19,0.22,0,14,1665,0
2218,33.06,10,0.09,0,25,2860,0
5848,133.19,13,0.27,0,16,735,0
2219,206.16,15,0.19,0,17,1597,0
3327,162.46,6,0.03,0,26,1167,0
6734,42.25,10,0.37,0,32,1023,0
3584,196.46,13,0.27,0,35,249,0
9825,68.12,19,0.36,1,33,1317,0
3620,19.25,15,0.39,0,24,1518,0
7708,143.56,19,0.15,1,8,1886,0
6433,213.4,21,0.2,0,10,2304,0
3116,209.94,21,0.24,0,29,1828,0
86,39.33,13,0.13,0,26,2836,0
5974,189.8,11,0.36,0,24,2812,0
2802,238.49,10,0.35,0,47,992,0
3672,5.09,14,0.15,0,1,1565,0
3668,17.52,14,0.02,0,19,2381,0
9795,72.16,13,0.11,0,12,582,0
5159,64.28,6,0.04,0,29,660,0
5726,103.12,13,0.03,0,36,164,0
4591,85.58,12,0.08,0,40,2128,0
2020,109.0,20,0.01,0,15,1445,0
7832,53.35,18,0.29,0,48,884,0
2526,32.68,12,0.4,0,47,2318,0
8287,58.21,18,0.08,0,16,2156,0
9207,69.54,15,0.19,0,39,247,0
3213,19.75,8,0.31,0,41,683,0
520,16.3,7,0.17,0,5,521,0
5367,94.51,9,0.18,0,34,1764,0
6763,17.92,17,0.36,0,29,1852,0
2896,208.65,15,0.32,0,32,1915,0
245,1.56,7,0.33,0,29,1767,0
5931,8.19,16,0.18,0,8,2463,0
4715,71.92,21,0.33,0,28,2489,0
9568,221.64,17,0.03,0,38,2398,0
3426,96.63,12,0.15,0,30,177,0
6932,9.82,20,0.23,0,33,1127,0
6721,147.96,8,0.09,0,16,1321,0
7411,55.2,22,0.27,0,5,1925,0
6178,18.73,18,0.39,0,3,1599,0
7251,192.0,17,0.33,0,1,1265,0
5510,62.36,8,0.07,0,41,2789,0
2002,28.37,11,0.27,0,3,2511,0
886,19.67,11,0.11,1,7,1173,0
870,292.09,12,0.11,0,31,323,0
9689,48.31,20,0.24,0,3,1143,0
5721,11.06,19,0.37,0,25,2655,0
357,2.69,16,0.38,0,21,605,0
9908,155.62,1,0.79,1,3,37,1
5452,27.28,14,0.32,0,9,2661,0
8194,23.23,7,0.29,0,15,1501,0
6439,13.48,10,0.26,0,36,1790,0
7705,5.04,18,0.08,0,38,1266,0
1276,11.09,6,0.25,0,9,104,0
1891,10.44,20,0.15,0,17,2626,0
8687,37.93,8,0.34,0,39,1387,0
6569,48.85,15,0.26,0,16,1977,0
9624,135.33,18,0.29,0,40,1692,0
3564,54.23,22,0.07,0,38,697,0
5788,171.3,9,0.03,0,48,436,0
4959,20.63,16,0.24,0,8,1595,0
1547,163.99,13,0.02,0,44,1884,0
2381,172.83,20,0.12,0,28,406,0
3824,39.78,11,0.14,0,32,776,0
3233,28.15,20,0.39,0,24,385,0
8400,314.27,17,0.15,0,2,1634,0
3307,46.61,21,0.16,0,43,2561,0
493,32.49,19,0.09,0,13,644,0
3500,133.72,16,0.22,0,8,2355,0
6665,223.97,19,0.27,0,15,205,0
1117,9.59,18,0.25,1,20,48,0
5638,183.48,17,0.3,0,47,619,0
8775,295.14,13,0.15,0,28,1180,0
6147,71.8,17,0.07,0,14,2159,0
9868,752.81,2,0.78,0,4,1,1
8776,13.51,11,0.2,0,1,1098,0
6708,78.76,22,0.0,0,9,950,0
9949,3071.64,3,0.74,0,2,4,1
7966,3.15,18,0.13,1,5,2573,0
3646,16.78,11,0.23,0,15,594,0
2501,175.75,6,0.32,0,22,340,0
5678,18.21,10,0.34,0,8,2546,0
5242,54.6,9,0.08,0,4,352,0
6519,395.08,11,0.06,1,33,2945,0
2784,157.57,7,0.24,0,19,365,0
6159,14.62,12,0.05,0,21,2024,0
3810,5.42,20,0.06,0,21,2391,0
9429,56.63,20,0.37,0,21,2772,0
9525,7.77,17,0.09,0,39,210,0
8600,106.53,11,0.32,0,39,812,0
1697,2.62,12,0.18,0,39,2391,0
5686,142.29,7,0.36,0,10,2589,0
8368,156.0,22,0.27,1,8,1673,0
5940,33.03,20,0.05,0,23,1527,0
2053,18.13,7,0.38,0,47,2995,0
1777,116.52,22,0.2,0,5,2772,0
6561,27.46,12,0.17,0,7,2924,0
3314,0.84,17,0.24,0,9,1974,0
4782,20.72,8,0.24,0,34,1558,0
8539,63.63,22,0.11,0,47,510,0
6782,65.76,17,0.19,0,35,608,0
1593,13.74,20,0.11,0,45,2295,0
1724,10.65,12,0.36,0,1,1450,0
216,27.08,22,0.38,0,5,758,0
6327,301.07,19,0.07,0,10,2010,0
8257,29.01,8,0.03,0,34,2819,0
491,60.82,11,0.16,0,38,1912,0
9134,31.27,17,0.3,0,17,1967,0
3484,254.22,18,0.08,0,27,736,0
5103,84.61,6,0.21,0,16,734,0
5188,45.16,7,0.37,0,23,2320,0
3432,467.55,20,0.06,0,6,208,0
9199,113.49,17,0.04,0,48,2603,0
7711,3.4,14,0.26,0,14,2795,0
5514,122.97,6,0.29,0,12,1389,0
26,153.79,20,0.02,0,35,2172,0
3513,370.27,8,0.29,0,10,1411,0
2410,60.51,11,0.37,0,26,1994,0
3271,29.21,19,0.39,0,41,1492,0
5210,19.93,13,0.03,0,39,2362,0
8712,34.18,16,0.3,0,26,264,0
1553,171.03,20,0.28,0,19,92,0
9198,321.68,11,0.06,0,29,2649,0
8622,19.85,7,0.03,0,41,2658,0
3872,20.06,15,0.4,0,44,905,0
3403,680.58,15,0.14,0,10,717,0
4530,19.94,19,0.12,0,20,1126,0
980,90.84,11,0.3,0,21,1829,0
2656,53.87,10,0.2,0,44,639,0
1848,22.0,20,0.15,0,35,2085,0
7965,91.21,22,0.09,0,33,2012,0
8241,123.85,11,0.37,0,19,1487,0
7146,127.28,15,0.39,0,48,1754,0
7300,101.99,16,0.22,0,27,208,0
5722,54.98,21,0.3,0,26,2742,0
516,2.67,12,0.15,0,15,2330,0
8746,70.27,22,0.06,1,49,2064,0
8298,103.4,8,0.04,0,32,1219,0
1103,215.23,17,0.08,0,9,896,0
3277,185.36,8,0.1,0,19,817,0
7218,125.42,6,0.08,0,11,1468,0
7390,55.13,22,0.16,0,9,2565,0
9078,144.09,22,0.25,0,21,2338,0
8338,66.63,15,0.26,0,40,1461,0
3997,40.71,7,0.13,0,5,1629,0
195,41.4,19,0.3,0,12,2941,0
4712,61.25,10,0.16,0,39,2520,0
644,39.67,11,0.05,0,9,961,0
9090,94.72,18,0.34,0,18,638,0
3286,7.87,8,0.0,1,43,910,0
3117,134.22,22,0.28,0,45,75,0
6477,72.8,12,0.03,0,15,2231,0
3576,46.44,20,0.12,1,26,84,0
9024,36.47,7,0.32,0,32,265,0
4321,86.9,10,0.39,0,24,2099,0
9993,625.44,2,0.83,1,4,50,1
2208,195.43,17,0.21,0,18,300,0
4553,16.7,15,0.37,0,1,2589,0
7317,4.01,9,0.04,0,48,2174,0
3719,58.48,21,0.1,0,39,2235,0
973,131.89,13,0.34,0,8,1683,0
4580,103.73,13,0.01,0,9,2048,0
720,131.26,11,0.03,0,13,2770,0
9018,167.63,12,0.21,1,28,1288,0
6156,3.3,21,0.31,0,43,1349,0
9431,173.1,12,0.03,0,24,938,0
3897,15.83,8,0.2,0,4,2375,0
2804,322.23,16,0.12,0,5,407,0
2567,26.45,14,0.11,0,13,612,0
4026,173.93,19,0.19,0,7,2953,0
6199,23.48,6,0.28,0,29,454,0
33,6.73,10,0.26,0,33,2462,0
8308,41.21,8,0.34,0,14,1316,0
8832,52.88,13,0.08,0,44,1025,0
9819,45.32,19,0.12,0,49,378,0
4064,29.17,6,0.32,0,27,1452,0
8949,28.2,17,0.38,0,47,2129,0
5541,11.28,16,0.03,0,39,283,0
1698,14.52,14,0.21,0,20,2646,0
2793,84.29,21,0.34,1,25,1010,0
2223,10.15,10,0.23,0,39,1952,0
5819,264.17,22,0.31,0,1,1101,0
9663,30.46,16,0.23,1,16,1077,0
3765,67.89,9,0.1,0,28,2388,0
3867,53.3,9,0.39,0,6,2886,0
6422,62.6,7,0.28,0,11,460,0
9400,2.28,20,0.2,1,27,652,0
8939,49.31,8,0.22,0,24,2045,0
6672,164.87,11,0.29,0,38,1986,0
7979,131.57,10,0.11,0,19,2136,0
3759,56.2,14,0.13,0,20,1619,0
9775,157.91,10,0.1,0,44,1466,0
3228,43.74,10,0.02,0,4,2003,0
7803,429.4,11,0.21,0,18,512,0
3924,30.91,21,0.1,0,42,2812,0
3905,185.93,18,0.16,0,41,252,0
2278,70.58,21,0.33,0,23,1882,0
6811,148.72,22,0.22,0,1,2903,0
1402,18.35,17,0.04,0,31,2251,0
740,47.31,11,0.02,0,38,2668,0
4267,104.48,19,0.22,0,39,309,0
9862,444.86,2,0.85,1,2,15,1
7353,68.58,10,0.15,0,36,926,0
7519,154.63,21,0.29,0,40,117,0
3852,12.37,14,0.37,0,20,2627,0
8632,25.04,12,0.12,0,2,2451,0
2662,212.16,8,0.4,0,48,608,0
6505,8.86,14,0.01,0,35,2515,0
9800,266.43,7,0.06,0,33,2840,0
675,52.83,12,0.22,0,30,729,0
7106,6.93,8,0.02,0,31,697,0
6361,6.71,15,0.1,1,24,35,0
3842,3.32,12,0.34,0,23,2186,0
1816,343.77,6,0.36,0,41,2864,0
9490,45.15,13,0.18,0,7,1804,0
9839,33.14,3,1.0,1,3,56,1
9202,58.51,13,0.08,1,45,422,0
4654,189.11,13,0.07,0,25,179,0
8693,30.63,22,0.33,0,15,2527,0
2101,246.62,20,0.15,0,3,492,0
7712,45.69,13,0.39,0,27,771,0
1674,163.95,6,0.03,0,28,1419,0
2102,76.15,20,0.39,0,1,960,0
4214,26.62,17,0.01,0,13,859,0
6959,121.28,21,0.34,0,34,1636,0
1549,4.44,13,0.18,0,20,217,0
9551,12.29,16,0.17,0,12,1083,0
3324,87.64,16,0.36,0,3,2676,0
9584,14.38,12,0.25,1,17,35,0
356,102.84,12,0.02,0,13,1268,0
5185,139.2,15,0.04,0,29,2443,0
1462,105.34,13,0.34,0,46,590,0
7625,72.04,18,0.3,0,8,2840,0
9386,209.23,7,0.26,0,18,2551,0
3221,72.35,19,0.14,0,46,441,0
940,85.92,6,0.37,1,14,1302,0
5148,229.51,9,0.01,1,32,2506,0
5924,104.42,16,0.33,0,11,571,0
7884,218.76,12,0.23,0,35,900,0
1752,24.23,6,0.36,0,47,2746,0
9469,71.78,17,0.32,0,2,2147,0
7598,1.18,20,0.32,0,18,1900,0
1773,222.64,16,0.05,1,7,2106,0
1197,363.02,16,0.26,0,37,1196,0
1879,35.32,11,0.15,0,24,1473,0
2669,134.17,15,0.3,0,25,1065,0
3172,30.14,7,0.24,0,17,783,0
2017,42.67,16,0.06,0,15,343,0
2006,142.46,18,0.14,0,6,2139,0
8273,7.22,8,0.37,0,20,575,0
3894,55.94,21,0.03,0,21,259,0
9992,478.96,2,0.62,1,0,59,1
3238,321.55,17,0.3,0,18,1677,0
4425,37.89,6,0.09,0,15,407,0
4745,26.49,20,0.28,0,11,1177,0
2079,419.9,10,0.23,0,49,417,0
5220,6.02,18,0.08,0,44,871,0
397,195.48,13,0.31,0,32,599,0
2789,302.47,16,0.19,0,35,266,0
8878,40.5,7,0.33,0,5,224,0
8639,93.27,16,0.16,0,1,688,0
4073,90.2,13,0.35,0,17,1958,0
5575,104.23,21,0.18,0,5,1479,0
8370,12.0,18,0.3,0,41,1329,0
9508,93.9,7,0.16,0,6,2897,0
5356,52.03,19,0.01,0,40,2807,0
7234,78.5,22,0.23,1,33,993,0
9484,163.13,22,0.21,0,38,784,0
6821,65.82,22,0.09,0,12,2861,0
1520,261.78,13,0.29,0,21,896,0
8197,113.1,10,0.12,0,3,1144,0
1379,44.51,10,0.14,0,43,67,0
5673,102.29,9,0.38,1,17,1067,0
1024,354.25,17,0.4,0,9,2645,0
2588,114.76,22,0.36,0,26,229,0
7043,103.86,10,0.16,0,14,2813,0
5622,242.05,13,0.06,0,28,746,0
7638,97.63,12,0.01,0,32,1712,0
5009,20.07,6,0.28,1,12,944,0
2858,3.97,13,0.38,0,38,959,0
8255,53.25,20,0.35,0,13,1439,0
5772,127.67,16,0.04,0,35,1733,0
5843,9.82,14,0.21,0,38,2009,0
8028,25.83,10,0.32,0,36,2761,0
5833,169.31,11,0.32,0,22,689,0
1630,59.85,6,0.3,0,18,2466,0
4889,2.57,10,0.01,0,44,901,0
4527,138.57,22,0.09,0,37,274,0
3524,10.64,18,0.22,0,32,1292,0
5905,10.44,11,0.19,0,29,313,0
7782,3.13,16,0.17,0,42,898,0
3608,33.65,21,0.4,0,29,37,0
9419,75.0,8,0.24,0,25,2364,0
5221,35.66,20,0.37,0,39,289,0
235,21.72,21,0.28,1,8,1493,0
7756,137.98,14,0.32,0,10,2275,0
3797,75.99,20,0.4,0,12,1145,0
4119,15.46,11,0.13,0,30,2792,0
6319,104.33,16,0.07,0,48,748,0
5002,64.14,7,0.05,0,4,1406,0
3801,35.15,13,0.03,0,12,2392,0
7810,2.11,18,0.39,0,42,2344,0
3900,186.22,22,0.07,0,17,310,0
5025,266.16,19,0.11,1,17,824,0
1949,39.78,7,0.23,0,47,1138,0
6362,62.68,14,0.28,0,47,1467,0
471,1.22,18,0.4,0,15,2415,0
9945,467.81,2,0.89,1,3,20,1
3493,212.84,10,0.25,0,26,795,0
6092,149.55,15,0.18,0,10,781,0
2672,50.27,7,0.15,0,19,203,0
9801,153.66,8,0.09,0,3,2867,0
2225,1.25,9,0.21,1,8,1060,0
1107,50.46,9,0.21,0,18,172,0
2189,155.33,13,0.38,0,19,2231,0
